hospital_id,hospital_name,city,state,pincode,hospital_type,ownership_type,rating,beds,specialities,source_type,record_nature
HOSP03930,Crystal Tirupati Super Speciality Hospital,Tirupati,Andhra Pradesh,181369,Clinic,Government,4.9,15,"Neurology, Orthopedics, Nephrology, General Medicine, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03931,Apex Jalandhar Health Centre Unit 1,Jalandhar,Punjab,582640,Super Speciality,Charitable,3.4,300,"Oncology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03932,Apex Mathura MultiSpeciality Hospital,Mathura,Uttar Pradesh,759987,Super Speciality,Private,3.4,500,"Gynaecology, Emergency, Oncology, Orthopedics, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03933,Sunrise Visakhapatnam MultiSpeciality Hospital Unit 1,Visakhapatnam,Andhra Pradesh,671636,Multispeciality,Private,4.7,75,"Pediatrics, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03934,Crystal Cuttack Health Centre,Cuttack,Odisha,695074,Diagnostic Centre,Government,4.7,500,"Emergency, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03935,WellCare Kozhikode Medical Centre,Kozhikode,Kerala,432272,Super Speciality,Charitable,3.5,30,"Nephrology, Cardiology, Emergency, Orthopedics, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03936,Nova Guntur Clinic,Guntur,Andhra Pradesh,467961,Clinic,Private,4.8,20,"Cardiology, Neurology, Orthopedics, General Medicine, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03937,Fortune Nagpur Medical Centre Unit 2,Nagpur,Maharashtra,663167,Diagnostic Centre,Charitable,4.6,50,"Gynaecology, Cardiology, Pediatrics, General Medicine, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03938,Shree Patna Hospital,Patna,Bihar,554804,Multispeciality,Private,3.9,20,"Pediatrics, Neurology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03939,Fortune Kolkata Clinic,Kolkata,West Bengal,298909,Clinic,Charitable,3.3,30,"Nephrology, Orthopedics, Emergency, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03940,Fortune Belagavi Clinic,Belagavi,Karnataka,217480,Diagnostic Centre,Private,4.9,200,"Nephrology, Cardiology, Pediatrics, Diagnostics, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03941,Pioneer Vadodara MultiSpeciality Hospital,Vadodara,Gujarat,498605,Diagnostic Centre,Government,3.8,300,"Gynaecology, Oncology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03942,Veda Agra Health Centre,Agra,Uttar Pradesh,308295,Multispeciality,Charitable,3.2,500,"Cardiology, Gynaecology, Nephrology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03943,Harmony Dehradun MultiSpeciality Hospital,Dehradun,Uttarakhand,178668,Super Speciality,Private,3.7,20,"Oncology, Emergency, Orthopedics, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03944,Sunrise Guwahati Hospital,Guwahati,Assam,206552,Multispeciality,Trust,3.8,200,"Nephrology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03945,Guardian Lucknow Clinic Unit 2,Lucknow,Uttar Pradesh,317009,Diagnostic Centre,Government,4.9,500,"Gynaecology, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03946,WellCare Ranchi MultiSpeciality Hospital,Ranchi,Jharkhand,420366,Super Speciality,Private,3.5,150,"Oncology, Diagnostics, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03947,Apex Jamshedpur MultiSpeciality Hospital,Jamshedpur,Jharkhand,202848,Clinic,Private,4.8,30,"Cardiology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03948,Sanjeevani Dibrugarh MultiSpeciality Hospital,Dibrugarh,Assam,182363,Diagnostic Centre,Private,4.5,500,"Diagnostics, Oncology, Nephrology, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03949,Care Cuttack Medical Centre,Cuttack,Odisha,559415,Multispeciality,Government,4.0,100,"Oncology, Emergency, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03950,Sunrise Cuttack Hospital Unit 2,Cuttack,Odisha,455770,Multispeciality,Charitable,4.6,50,"Oncology, Neurology, Gynaecology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03951,WellCare Vadodara Clinic Unit 2,Vadodara,Gujarat,773441,Clinic,Private,3.9,150,"Pediatrics, Diagnostics, Cardiology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03952,WellCare Bhopal Medical Centre Unit 3,Bhopal,Madhya Pradesh,701961,Clinic,Trust,4.7,50,"General Medicine, Neurology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03953,Harmony Bilaspur Medical Centre,Bilaspur,Chhattisgarh,190079,Super Speciality,Private,4.2,30,"Diagnostics, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03954,Harmony Delhi Clinic Unit 2,Delhi,Delhi,162570,Super Speciality,Charitable,4.3,100,"Diagnostics, Nephrology, Orthopedics, General Medicine, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03955,Pioneer Hyderabad Super Speciality Hospital Unit 2,Hyderabad,Telangana,208985,Clinic,Private,3.4,20,"General Medicine, Gynaecology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03956,Pioneer Erode Health Centre Unit 3,Erode,Tamil Nadu,152927,Clinic,Government,4.6,500,"Oncology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03957,Medistar Bhopal Health Centre Unit 2,Bhopal,Madhya Pradesh,192445,Super Speciality,Charitable,4.0,150,"Emergency, General Medicine, Neurology, Pediatrics, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03958,Apex Mangaluru Hospital,Mangaluru,Karnataka,452602,Super Speciality,Government,4.7,15,"Neurology, Emergency, General Medicine, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03959,Shree Hyderabad Hospital,Hyderabad,Telangana,485104,Super Speciality,Private,3.6,15,"Pediatrics, Gynaecology, Orthopedics, General Medicine, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03960,Lifeline Erode Hospital,Erode,Tamil Nadu,246371,Super Speciality,Private,3.8,500,"Nephrology, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03961,Veda Ahmedabad Clinic Unit 3,Ahmedabad,Gujarat,417015,Multispeciality,Government,3.3,150,"Nephrology, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03962,Sanjeevani Varanasi Super Speciality Hospital Unit 1,Varanasi,Uttar Pradesh,711826,Clinic,Private,4.6,100,"Emergency, Gynaecology, Neurology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03963,Pioneer Ludhiana Hospital Unit 2,Ludhiana,Punjab,196121,Multispeciality,Private,4.1,20,"Gynaecology, Neurology, General Medicine, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03964,WellCare Nizamabad MultiSpeciality Hospital,Nizamabad,Telangana,797051,Clinic,Government,3.8,50,"Diagnostics, Nephrology, Gynaecology, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03965,Care Kozhikode Hospital,Kozhikode,Kerala,461031,Diagnostic Centre,Private,3.4,50,"General Medicine, Oncology, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03966,Sunrise Salem MultiSpeciality Hospital Unit 2,Salem,Tamil Nadu,683351,Diagnostic Centre,Trust,4.8,300,"Pediatrics, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03967,Care Delhi MultiSpeciality Hospital,Delhi,Delhi,448380,Diagnostic Centre,Private,4.7,100,"Cardiology, Neurology, Gynaecology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03968,Prime Dibrugarh Hospital,Dibrugarh,Assam,814871,Super Speciality,Charitable,4.3,200,"Cardiology, Diagnostics, Gynaecology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03969,Shree Aurangabad Health Centre,Aurangabad,Maharashtra,187169,Multispeciality,Government,3.6,500,"Neurology, Nephrology, Emergency, Oncology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03970,Veda Meerut Super Speciality Hospital,Meerut,Uttar Pradesh,819311,Super Speciality,Private,4.9,100,"Emergency, General Medicine, Pediatrics, Oncology, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03971,Veda Pune MultiSpeciality Hospital,Pune,Maharashtra,819779,Clinic,Government,3.3,300,"Oncology, Emergency, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03972,Fortune Gwalior Health Centre Unit 2,Gwalior,Madhya Pradesh,157276,Clinic,Government,4.6,300,"Nephrology, General Medicine, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03973,Lotus Gandhinagar Clinic,Gandhinagar,Gujarat,688581,Clinic,Trust,3.5,100,"Diagnostics, Pediatrics, Oncology, Cardiology, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03974,Care Mathura Clinic,Mathura,Uttar Pradesh,308042,Super Speciality,Private,4.8,20,"General Medicine, Oncology, Cardiology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03975,Aarogya Patna MultiSpeciality Hospital,Patna,Bihar,854927,Multispeciality,Trust,4.1,50,"Cardiology, Nephrology, General Medicine, Emergency, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03976,Harmony Bilaspur Health Centre,Bilaspur,Chhattisgarh,825149,Super Speciality,Private,4.3,30,"Pediatrics, Emergency, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03977,Aarogya Kozhikode Super Speciality Hospital,Kozhikode,Kerala,371103,Super Speciality,Government,3.5,100,"Orthopedics, Oncology, Emergency, Gynaecology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03978,Harmony Durgapur MultiSpeciality Hospital Unit 2,Durgapur,West Bengal,678404,Multispeciality,Charitable,4.3,500,"General Medicine, Cardiology, Diagnostics, Pediatrics, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03979,Metro Dhanbad Hospital,Dhanbad,Jharkhand,562272,Super Speciality,Private,3.6,200,"Cardiology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03980,Prime Ludhiana Health Centre,Ludhiana,Punjab,738005,Clinic,Private,4.5,15,"Oncology, Orthopedics, Neurology, Nephrology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03981,Metro Aurangabad Hospital,Aurangabad,Maharashtra,423075,Diagnostic Centre,Trust,3.9,500,"General Medicine, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03982,City Prayagraj Hospital,Prayagraj,Uttar Pradesh,238517,Clinic,Government,3.6,15,"Nephrology, Neurology, Oncology, Orthopedics, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03983,WellCare Dibrugarh Super Speciality Hospital,Dibrugarh,Assam,788571,Diagnostic Centre,Charitable,3.5,300,"Neurology, Emergency, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03984,Lifeline Amritsar MultiSpeciality Hospital,Amritsar,Punjab,293728,Clinic,Private,3.9,30,"Nephrology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03985,Veda Gwalior Super Speciality Hospital,Gwalior,Madhya Pradesh,781816,Multispeciality,Private,3.5,500,"Oncology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03986,Aarogya Thiruvananthapuram Health Centre,Thiruvananthapuram,Kerala,679797,Super Speciality,Private,4.3,150,"Neurology, Orthopedics, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03987,Lotus Surat Clinic,Surat,Gujarat,304013,Clinic,Private,4.4,200,"Pediatrics, Cardiology, General Medicine, Neurology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03988,Pioneer Shimla Hospital Unit 2,Shimla,Himachal Pradesh,643657,Super Speciality,Trust,4.7,500,"Oncology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03989,Sanjeevani Lucknow Hospital Unit 3,Lucknow,Uttar Pradesh,285602,Super Speciality,Government,4.4,100,"Pediatrics, Gynaecology, Oncology, Cardiology, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03990,Lifeline Nashik Clinic,Nashik,Maharashtra,659971,Clinic,Private,3.7,75,"Orthopedics, Emergency, General Medicine, Oncology, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03991,Aarogya Moradabad Medical Centre Unit 2,Moradabad,Uttar Pradesh,512610,Multispeciality,Government,4.0,30,"Cardiology, Gynaecology, Pediatrics, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03992,Care Guntur MultiSpeciality Hospital Unit 2,Guntur,Andhra Pradesh,366089,Super Speciality,Trust,4.1,20,"Pediatrics, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03993,WellCare Jodhpur Medical Centre,Jodhpur,Rajasthan,404260,Super Speciality,Private,3.6,30,"Gynaecology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03994,Aarogya Indore Hospital Unit 2,Indore,Madhya Pradesh,432365,Multispeciality,Private,3.7,75,"Cardiology, Pediatrics, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03995,Lotus Jaipur Super Speciality Hospital Unit 1,Jaipur,Rajasthan,499346,Diagnostic Centre,Private,4.7,15,"Diagnostics, Orthopedics, Emergency, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03996,Fortune Cuttack Hospital,Cuttack,Odisha,599035,Clinic,Private,4.5,500,"Diagnostics, Nephrology, Emergency, Oncology, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03997,Medistar Mysuru Clinic Unit 2,Mysuru,Karnataka,331975,Diagnostic Centre,Government,3.7,20,"General Medicine, Nephrology, Neurology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03998,Prime Hyderabad Health Centre Unit 1,Hyderabad,Telangana,309230,Diagnostic Centre,Private,4.4,150,"Diagnostics, Neurology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP03999,Care Siliguri Clinic,Siliguri,West Bengal,633348,Multispeciality,Charitable,4.2,75,"General Medicine, Oncology, Orthopedics, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP04000,Care Guntur Hospital,Guntur,Andhra Pradesh,118614,Multispeciality,Private,4.6,200,"Orthopedics, Diagnostics, Oncology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP04001,Apex Lucknow Medical Centre,Lucknow,Uttar Pradesh,353584,Clinic,Private,4.1,75,"Cardiology, Neurology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP04002,Guardian Cuttack Clinic Unit 2,Cuttack,Odisha,720497,Diagnostic Centre,Private,3.7,150,"General Medicine, Nephrology, Cardiology, Diagnostics, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP04003,Crystal Nagpur Super Speciality Hospital,Nagpur,Maharashtra,498050,Super Speciality,Charitable,4.5,20,"Emergency, Nephrology, Orthopedics, Cardiology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP04004,Care Kozhikode Medical Centre,Kozhikode,Kerala,530113,Diagnostic Centre,Private,4.3,300,"Orthopedics, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP04005,Prime Bokaro Medical Centre,Bokaro,Jharkhand,465382,Clinic,Private,3.5,75,"Neurology, Gynaecology, Nephrology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP04006,Harmony Purnia Clinic,Purnia,Bihar,484317,Diagnostic Centre,Private,3.2,15,"Cardiology, Diagnostics, Nephrology, Pediatrics, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP04007,Prime Kohima MultiSpeciality Hospital,Kohima,Nagaland,643682,Multispeciality,Private,4.4,75,"Orthopedics, Pediatrics, Emergency, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP04008,Lotus Davanagere Health Centre,Davanagere,Karnataka,410514,Clinic,Private,3.9,15,"Emergency, Neurology, Nephrology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP04009,Lifeline Warangal Health Centre Unit 2,Warangal,Telangana,571930,Multispeciality,Private,4.1,200,"Pediatrics, Nephrology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
